Date,inflow,Year,Month,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_3,rolling_std_3,rolling_min_3,rolling_max_3,rolling_mean_6,rolling_std_6,rolling_min_6,rolling_max_6,rolling_mean_12,rolling_std_12,rolling_min_12,rolling_max_12,month_sin,month_cos,time_index,time_index_norm,diff_1,diff_pct_1,diff_12,diff_pct_12
2005-06-01,22.647101524181807,2005,6,47.67031134814575,81.03956201867167,94.57829056487908,22.566413253202075,25.040100011763105,41.247543279363626,74.42938797723215,24.142502546193576,47.67031134814575,94.57829056487908,49.83083587825288,31.290839133839178,19.906791321622176,94.57829056487908,32.73468169191856,28.0182979907575,4.507655250835432,94.57829056487908,1.2246467991473532e-16,-1.0,77,0.275,-33.36925067052592,-0.41176494343389447,-7.4990950092818665,-0.13592850647507904
2005-07-01,11.675366652967334,2005,7,22.647101524181807,47.67031134814575,81.03956201867167,19.906791321622176,13.26982203971731,13.538692359574029,50.45232496366639,29.295469964959526,22.647101524181807,81.03956201867167,49.844283923416164,31.276792213252357,19.906791321622176,94.57829056487908,32.53526515128679,28.08647479128367,4.507655250835432,94.57829056487908,-0.4999999999999998,-0.8660254037844388,78,0.2785714285714286,-25.023209823963946,-0.5249223073290727,-2.3929984875812984,-0.09556665055080203
2005-08-01,14.25260426153308,2005,8,11.675366652967334,22.647101524181807,47.67031134814575,33.223646762996516,14.65311533510895,12.829586563254434,27.330926508431613,18.44892065310453,11.675366652967334,47.67031134814575,48.472379811973695,32.986387230870726,11.675366652967334,94.57829056487908,32.40239386905762,28.189483754760424,4.507655250835432,94.57829056487908,-0.8660254037844384,-0.5000000000000004,79,0.28214285714285714,-10.971734871214473,-0.48446530164132595,-1.594455386749976,-0.1201565011179263
2005-09-01,11.221070973781012,2005,9,14.25260426153308,11.675366652967334,22.647101524181807,94.57829056487908,4.507655250835432,15.53744805356336,16.191690812894056,5.737140752265283,11.675366652967334,22.647101524181807,45.310539395063124,35.54994931899697,11.675366652967334,94.57829056487908,32.36901794625963,28.212636667174454,4.507655250835432,94.57829056487908,-1.0,-1.8369701987210297e-16,80,0.2857142857142857,2.5772376085657456,0.22074147092508922,-0.40051107357587057,-0.027332827485240883
2005-10-01,15.285580465824378,2005,10,11.221070973781012,14.25260426153308,11.675366652967334,81.03956201867167,17.65010903928486,17.97843707586722,12.383013962760456,1.6349685180379614,11.221070973781012,14.25260426153308,31.417669463213446,27.9130937918791,11.221070973781012,81.03956201867167,32.928469256505096,27.671294357373196,11.221070973781012,94.57829056487908,-0.8660254037844386,0.5000000000000001,81,0.2892857142857143,-3.031533287752067,-0.21270030600189982,6.71341572294558,1.4893365506826062
2005-11-01,14.942371661946334,2005,11,15.285580465824378,11.221070973781012,14.25260426153308,47.67031134814575,18.710363356795774,14.8107893675527,13.586418567046138,2.112560505021567,11.221070973781012,15.285580465824378,20.458672537738895,13.95004242380699,11.221070973781012,47.67031134814575,32.73142520871672,27.798108443182528,11.221070973781012,94.57829056487908,-0.5000000000000004,0.8660254037844384,82,0.29285714285714287,4.064509492043365,0.3622211731429592,-2.3645285734604826,-0.1339667969301275
2005-12-01,28.765976494131323,2005,12,14.942371661946334,15.285580465824378,11.221070973781012,22.647101524181807,22.566413253202075,30.13203038695198,13.816341033850556,2.2541113735306055,11.221070973781012,15.285580465824378,15.004015923372327,4.109867006373444,11.221070973781012,22.647101524181807,32.417425900812596,27.991492647618344,11.221070973781012,94.57829056487908,-2.4492935982947064e-16,1.0,83,0.29642857142857143,-0.34320880387804387,-0.022453108970600932,-3.7679916948494405,-0.20138527633034298
2006-01-01,22.771433680826178,2006,1,28.765976494131323,14.942371661946334,15.285580465824378,11.675366652967334,19.906791321622176,45.77579519035763,19.664642873967328,7.8838539636338965,14.942371661946334,28.765976494131323,16.02382841836391,6.468225879645258,11.221070973781012,28.765976494131323,32.93405617089004,27.850000844806644,11.221070973781012,94.57829056487908,0.49999999999999994,0.8660254037844387,84,0.3,13.823604832184989,0.9251278943482244,6.199563240929248,0.2747252375186188
2006-02-01,56.48139432342707,2006,2,22.771433680826178,28.765976494131323,14.942371661946334,14.25260426153308,33.223646762996516,46.118424679977416,22.159927278967928,6.93206085509448,14.942371661946334,28.765976494131323,17.87317292300705,6.561864622534257,11.221070973781012,28.765976494131323,33.17277636749037,27.740245519082006,11.221070973781012,94.57829056487908,0.8660254037844386,0.5000000000000001,85,0.30357142857142855,-5.994542813305145,-0.20839003377925025,2.8646423592040016,0.1439027672979377
2006-03-01,73.28325186039115,2006,3,56.48139432342707,22.771433680826178,28.765976494131323,11.221070973781012,94.57829056487908,87.11449594295296,36.00626816612817,17.983512706173762,22.771433680826178,56.48139432342707,24.911304599989382,16.706674078813432,11.221070973781012,56.48139432342707,35.110921997526255,28.54493366521758,11.221070973781012,94.57829056487908,1.0,6.123233995736766e-17,86,0.30714285714285716,33.70996064260089,1.4803618039642839,23.257747560430552,0.7000359631301619
2006-04-01,78.6614670090035,2006,4,73.28325186039115,56.48139432342707,22.771433680826178,15.285580465824378,81.03956201867167,71.01738869746303,50.845359954881445,25.723230872188804,22.771433680826178,73.28325186039115,35.255001414424406,24.108235921226946,14.942371661946334,73.28325186039115,33.33633543881893,24.947061351535865,11.221070973781012,81.03956201867167,0.8660254037844387,-0.49999999999999983,87,0.3107142857142857,16.80185753696408,0.29747596953347677,-21.295038704487936,-0.22515778808541592
2006-05-01,39.71971089858027,2006,5,78.6614670090035,73.28325186039115,56.48139432342707,14.942371661946334,47.67031134814575,55.16940635742762,69.47537106427389,11.569955626641093,56.48139432342707,78.6614670090035,45.81764917162093,27.283553700729776,14.942371661946334,78.6614670090035,33.13816085467991,24.539787764115996,11.221070973781012,78.6614670090035,0.49999999999999994,-0.8660254037844387,88,0.3142857142857143,5.378215148612355,0.07338941725536641,-2.378095009668172,-0.02934486503172678
2006-06-01,19.26098575631351,2006,6,39.71971089858027,78.6614670090035,73.28325186039115,28.765976494131323,22.647101524181807,25.040100011763105,63.88814325599162,21.102515051701026,39.71971089858027,78.6614670090035,49.947205711059915,23.25314679483568,22.771433680826178,78.6614670090035,32.475610817216115,24.216971417462844,11.221070973781012,78.6614670090035,1.2246467991473532e-16,-1.0,89,0.31785714285714284,-38.941756110423235,-0.495055045260801,-7.950600449565485,-0.16678306108598012
2006-07-01,13.612665067550276,2006,7,19.26098575631351,39.71971089858027,78.6614670090035,22.771433680826178,11.675366652967334,13.26982203971731,45.880721221299076,30.17569931932445,19.26098575631351,78.6614670090035,48.363040588090286,25.224933413037547,19.26098575631351,78.6614670090035,32.19343450322709,24.361202369727888,11.221070973781012,78.6614670090035,-0.4999999999999998,-0.8660254037844388,90,0.32142857142857145,-20.458725142266758,-0.515077393048146,-3.386115767868297,-0.14951651822873305
2006-08-01,11.201967948437831,2006,8,13.612665067550276,19.26098575631351,39.71971089858027,56.48139432342707,14.25260426153308,14.65311533510895,24.197787240814666,13.735846067093952,13.612665067550276,39.71971089858027,46.836579152544296,27.27696491950032,13.612665067550276,78.6614670090035,32.35487603777567,24.218871518587207,11.221070973781012,78.6614670090035,-0.8660254037844384,-0.5000000000000004,91,0.325,-5.648320688763233,-0.29325190103065124,1.9372984145829424,0.16593041333657574
2006-09-01,10.872120276978166,2006,9,11.201967948437831,13.612665067550276,19.26098575631351,73.28325186039115,11.221070973781012,4.507655250835432,14.69187292410052,4.136479083125947,11.201967948437831,19.26098575631351,39.290008090046086,30.18364697407383,11.201967948437831,78.6614670090035,32.10065634501773,24.44115169753477,11.201967948437831,78.6614670090035,-1.0,-1.8369701987210297e-16,92,0.32857142857142857,-2.410697119112445,-0.17709222309884332,-3.0506363130952483,-0.2140406242337572
2006-10-01,12.909638221252829,2006,10,10.872120276978166,11.201967948437831,13.612665067550276,78.6614670090035,15.285580465824378,17.65010903928486,11.89558443098874,1.496153169273337,10.872120276978166,13.612665067550276,28.888152826143926,26.67623246043781,10.872120276978166,78.6614670090035,32.07157712028416,24.468444187309974,10.872120276978166,78.6614670090035,-0.8660254037844386,0.5000000000000001,93,0.33214285714285713,-0.32984767145966565,-0.029445511090367305,-0.34895069680284685,-0.031097806761778788
2006-11-01,35.41020262107775,2006,11,12.909638221252829,10.872120276978166,11.201967948437831,39.71971089858027,14.942371661946334,18.710363356795774,11.66124214888959,1.0936495950278928,10.872120276978166,12.909638221252829,17.92951469485215,11.094922419684002,10.872120276978166,39.71971089858027,31.873581933236537,24.625729641207094,10.872120276978166,78.6614670090035,-0.5000000000000004,0.8660254037844384,94,0.3357142857142857,2.037517944274663,0.1874075978159595,-2.375942244571549,-0.155436834726931
2006-12-01,17.58207662748209,2006,12,35.41020262107775,12.909638221252829,10.872120276978166,19.26098575631351,28.765976494131323,22.566413253202075,19.73065370643623,13.617050358586543,10.872120276978166,35.41020262107775,17.211263315268393,9.41438268826493,10.872120276978166,35.41020262107775,33.57923451316415,24.048479369689396,10.872120276978166,78.6614670090035,-2.4492935982947064e-16,1.0,95,0.3392857142857143,22.500564399824924,1.7429275719580417,20.46783095913142,1.3697846247029677
2007-01-01,13.635164069183018,2007,1,17.58207662748209,35.41020262107775,12.909638221252829,13.612665067550276,22.771433680826178,19.906791321622176,21.967305823270873,11.87398525779619,12.909638221252829,35.41020262107775,16.931445127129823,9.36610226425298,10.872120276978166,35.41020262107775,32.64724285761005,24.465079503517078,10.872120276978166,78.6614670090035,0.49999999999999994,0.8660254037844387,96,0.34285714285714286,-17.828125993595663,-0.5034742722139511,-11.183899866649234,-0.3887891610052213
2007-02-01,24.095145419293885,2007,2,13.635164069183018,17.58207662748209,35.41020262107775,11.201967948437831,56.48139432342707,33.223646762996516,22.209147772580934,11.601526473722137,13.635164069183018,35.41020262107775,16.935194960735277,9.364512176123513,10.872120276978166,35.41020262107775,31.88588705663979,24.93794634568077,10.872120276978166,78.6614670090035,0.8660254037844386,0.5000000000000001,97,0.3464285714285714,-3.9469125582990703,-0.22448500492426215,-9.13626961164316,-0.4012162668236392
2007-03-01,39.70432222354105,2007,3,24.095145419293885,13.635164069183018,17.58207662748209,10.872120276978166,73.28325186039115,94.57829056487908,18.437462038652978,5.282193257766562,13.635164069183018,24.095145419293885,19.084057872544623,9.264553623308634,10.872120276978166,35.41020262107775,29.187032981295356,23.758756787665455,10.872120276978166,78.6614670090035,1.0,6.123233995736766e-17,98,0.35,10.459981350110867,0.7671327823441145,-32.38624890413318,-0.5733967670606916
2007-04-01,32.66436544070653,2007,4,39.70432222354105,24.095145419293885,13.635164069183018,12.909638221252829,78.6614670090035,81.03956201867167,25.81154390400597,13.119061305519164,13.635164069183018,39.70432222354105,23.889424863638435,11.387447830947352,12.909638221252829,39.70432222354105,26.388788844891177,19.728702154380237,10.872120276978166,78.6614670090035,0.8660254037844387,-0.49999999999999983,99,0.3535714285714286,15.609176804247163,0.647814177197217,-33.5789296368501,-0.4582074182627691
2007-05-01,35.14917227731677,2007,5,32.66436544070653,39.70432222354105,24.095145419293885,35.41020262107775,39.71971089858027,47.67031134814575,32.15461102784713,7.81706385400751,24.095145419293885,39.70432222354105,27.181879400214054,10.390112286967838,13.635164069183018,39.70432222354105,22.5556970475331,11.330078400178538,10.872120276978166,39.71971089858027,0.49999999999999994,-0.8660254037844387,100,0.35714285714285715,-7.0399567828345155,-0.17730958214570558,-45.99710156829697,-0.5847475685017697
2007-06-01,13.76603041407442,2007,6,35.14917227731677,32.66436544070653,39.70432222354105,17.58207662748209,19.26098575631351,22.647101524181807,35.839286647188096,3.570355900840803,32.66436544070653,39.70432222354105,27.138374342920557,10.349234399717368,13.635164069183018,39.70432222354105,22.174818829094477,10.763274554001505,10.872120276978166,39.70432222354105,1.2246467991473532e-16,-1.0,101,0.3607142857142857,2.4848068366102396,0.07607087427186499,-4.570538621263495,-0.115069785702465
2007-07-01,10.05316533529945,2007,7,13.76603041407442,35.14917227731677,32.66436544070653,13.635164069183018,13.612665067550276,11.675366652967334,27.193189377365886,11.694443750043716,13.76603041407442,35.14917227731677,26.50236664068595,11.140942371656983,13.635164069183018,39.70432222354105,21.716905883907884,11.012513372692691,10.872120276978166,39.70432222354105,-0.4999999999999998,-0.8660254037844388,102,0.36428571428571427,-21.38314186324235,-0.6083540657667716,-5.4949553422390895,-0.2852894141431942
2007-08-01,8.744962653684738,2007,8,10.05316533529945,13.76603041407442,35.14917227731677,24.095145419293885,11.201967948437831,14.25260426153308,19.656122675563527,13.545194027590789,10.05316533529945,35.14917227731677,25.905366851705352,12.028930573610355,10.05316533529945,39.70432222354105,21.420280906220317,11.294963666359392,10.05316533529945,39.70432222354105,-0.8660254037844384,-0.5000000000000004,103,0.3678571428571429,-3.7128650787749695,-0.26971210778227894,-3.559499732250826,-0.2614844128308073
2007-09-01,6.81360832310684,2007,9,8.744962653684738,10.05316533529945,13.76603041407442,39.70432222354105,10.872120276978166,11.221070973781012,10.854719467686182,2.604735520923386,8.744962653684738,13.76603041407442,23.347003057437163,13.967154846323123,8.744962653684738,39.70432222354105,21.215530464990895,11.51712143111621,8.744962653684738,39.70432222354105,-1.0,-1.8369701987210297e-16,104,0.37142857142857144,-1.3082026816147128,-0.1301284359684457,-2.4570052947530936,-0.21933693312305316
2007-10-01,7.110974017250994,2007,10,6.81360832310684,8.744962653684738,10.05316533529945,32.66436544070653,12.909638221252829,15.285580465824378,8.537245437363657,1.629736862279488,6.81360832310684,10.05316533529945,17.865217407364792,12.656211756803009,6.81360832310684,35.14917227731677,20.877321135501614,11.901648270518901,6.81360832310684,39.70432222354105,-0.8660254037844386,0.5000000000000001,105,0.375,-1.9313543305778973,-0.22085335376064874,-4.058511953871325,-0.37329535090457644
2007-11-01,17.81913366894277,2007,11,7.110974017250994,6.81360832310684,8.744962653684738,35.14917227731677,35.41020262107775,14.942371661946334,7.556514998014172,1.0399098334513641,6.81360832310684,8.744962653684738,13.606318836788867,10.850881497274914,6.81360832310684,35.14917227731677,20.39409911850146,12.363317614665908,6.81360832310684,39.70432222354105,-0.5000000000000004,0.8660254037844384,106,0.37857142857142856,0.2973656941441538,0.04364290990072095,-5.798664204001835,-0.4491732537055634
2007-12-01,30.8384993023964,2007,12,17.81913366894277,7.110974017250994,6.81360832310684,13.76603041407442,17.58207662748209,28.765976494131323,10.581238669766849,6.269964083097224,6.81360832310684,17.81913366894277,10.717979068726535,4.296658727309959,6.81360832310684,17.81913366894277,18.928176705823546,11.428543959110893,6.81360832310684,39.70432222354105,-2.4492935982947064e-16,1.0,107,0.3821428571428571,10.708159651691775,1.5058639823059576,-17.591068952134982,-0.4967796750664167
2008-01-01,23.384517592882155,2008,1,30.8384993023964,17.81913366894277,7.110974017250994,10.05316533529945,13.635164069183018,22.771433680826178,18.58953566286337,11.882508298481275,7.110974017250994,30.8384993023964,13.563390550113532,9.373077398315152,6.81360832310684,30.8384993023964,20.03287859539974,11.916860443140504,6.81360832310684,39.70432222354105,0.49999999999999994,0.8660254037844387,108,0.38571428571428573,13.019365633453631,0.7306396525968755,13.256422674914312,0.7539736605511969
2008-02-01,26.1032842389562,2008,2,23.384517592882155,30.8384993023964,17.81913366894277,8.744962653684738,24.095145419293885,56.48139432342707,24.014050188073753,6.532473026403599,17.81913366894277,30.8384993023964,15.785282593043982,9.937654948758185,6.81360832310684,30.8384993023964,20.845324722374666,11.772499152816811,6.81360832310684,39.70432222354105,0.8660254037844386,0.5000000000000001,109,0.3892857142857143,-7.453981709514245,-0.2417102608146373,9.749353523699137,0.7150154904064379
2008-03-01,73.72390545726951,2008,3,26.1032842389562,23.384517592882155,30.8384993023964,6.81360832310684,39.70432222354105,73.28325186039115,26.775433711411566,3.772174375135751,23.384517592882155,30.8384993023964,18.678336190589224,10.004613214010636,6.81360832310684,30.8384993023964,21.012669624013196,11.836990754166406,6.81360832310684,39.70432222354105,1.0,6.123233995736766e-17,110,0.39285714285714285,2.7187666460740445,0.11626353356554131,2.008138819662314,0.08334205022287693
2008-04-01,58.84714679552738,2008,4,73.72390545726951,26.1032842389562,23.384517592882155,7.110974017250994,32.66436544070653,78.6614670090035,41.07056909636927,28.31127345497753,23.384517592882155,73.72390545726951,29.830052379616337,22.993650047652757,7.110974017250994,73.72390545726951,23.847634893490564,18.766289943005503,6.81360832310684,73.72390545726951,0.8660254037844387,-0.49999999999999983,111,0.3964285714285714,47.62062121831331,1.824315315359625,34.01958323372846,0.8568231700869571
2008-05-01,24.04021876701195,2008,5,58.84714679552738,73.72390545726951,26.1032842389562,17.81913366894277,35.14917227731677,39.71971089858027,52.891445497251006,24.36254655757963,26.1032842389562,73.72390545726951,38.452747842662404,22.46450398733787,17.81913366894277,73.72390545726951,26.029533339725635,21.243208425618278,6.81360832310684,73.72390545726951,0.49999999999999994,-0.8660254037844387,112,0.4,-14.87675866174213,-0.20179015977883485,26.182781354820847,0.8015701821101874
2008-06-01,13.291324728282488,2008,6,24.04021876701195,58.84714679552738,73.72390545726951,30.8384993023964,13.76603041407442,19.26098575631351,52.20375700660293,25.499375515875037,24.04021876701195,73.72390545726951,39.48959535900727,21.441988437825625,23.384517592882155,73.72390545726951,25.103787213866898,21.05084415020739,6.81360832310684,73.72390545726951,1.2246467991473532e-16,-1.0,113,0.4035714285714286,-34.80692802851543,-0.5914802997918821,-11.108953510304822,-0.3160516390729887
2008-07-01,8.200733593076627,2008,7,13.291324728282488,24.04021876701195,58.84714679552738,23.384517592882155,10.05316533529945,13.612665067550276,32.05956343027392,23.81314023132518,13.291324728282488,58.84714679552738,36.56506626332161,23.912277345791033,13.291324728282488,73.72390545726951,25.06422840671757,21.074519720033628,6.81360832310684,73.72390545726951,-0.4999999999999998,-0.8660254037844388,114,0.40714285714285714,-10.748894038729462,-0.44712130712716813,-0.47470568579193184,-0.034483846941569425
2008-08-01,7.4982642909035375,2008,8,8.200733593076627,13.291324728282488,24.04021876701195,26.1032842389562,8.744962653684738,11.201967948437831,15.17742569612367,8.086430318100398,8.200733593076627,24.04021876701195,34.03443559668736,26.273062229055828,8.200733593076627,73.72390545726951,24.909859094865666,21.200876225273955,6.81360832310684,73.72390545726951,-0.8660254037844384,-0.5000000000000004,115,0.4107142857142857,-5.090591135205861,-0.3830010355832808,-1.852431742222823,-0.18426353098147322
2008-09-01,7.504145080510171,2008,9,7.4982642909035375,8.200733593076627,13.291324728282488,73.72390545726951,6.81360832310684,10.872120276978166,9.663440870754199,3.1614113530042847,7.4982642909035375,13.291324728282488,30.933598938678585,28.407545097357346,7.4982642909035375,73.72390545726951,24.805967564633903,21.290157596188266,6.81360832310684,73.72390545726951,-1.0,-1.8369701987210297e-16,116,0.4142857142857143,-0.7024693021730899,-0.08565932476652349,-1.2466983627812,-0.14256188529929248
2008-10-01,10.621335238368316,2008,10,7.504145080510171,7.4982642909035375,8.200733593076627,58.84714679552738,7.110974017250994,12.909638221252829,7.7343809881634265,0.4038839065848159,7.4982642909035375,8.200733593076627,19.896972209218692,20.109844808135453,7.4982642909035375,58.84714679552738,24.863512294417514,21.23797466936122,7.110974017250994,73.72390545726951,-0.8660254037844386,0.5000000000000001,117,0.41785714285714287,0.005880789606633741,0.0007842867867124959,0.690536757403331,0.10134670568919098
2008-11-01,10.023489800365263,2008,11,10.621335238368316,7.504145080510171,7.4982642909035375,24.04021876701195,17.81913366894277,35.41020262107775,8.541248203260656,1.8014106142502575,7.4982642909035375,10.621335238368316,11.859336949692183,6.376976533694282,7.4982642909035375,24.04021876701195,25.156042396177288,20.993997744613235,7.4982642909035375,73.72390545726951,-0.5000000000000004,0.8660254037844384,118,0.42142857142857143,3.1171901578581442,0.41539577452388765,3.5103612211173214,0.49365406378947496
2008-12-01,22.568726086814294,2008,12,10.023489800365263,10.621335238368316,7.504145080510171,13.291324728282488,30.8384993023964,17.58207662748209,9.382990039747897,1.654357451571422,7.504145080510171,10.621335238368316,9.523215455251067,2.26189388097139,7.4982642909035375,13.291324728282488,24.506405407129165,21.35910905124312,7.4982642909035375,73.72390545726951,-2.4492935982947064e-16,1.0,119,0.425,-0.597845438003052,-0.05628722044695533,-7.795643868577505,-0.4374872546225212
2009-01-01,19.781174472681556,2009,1,22.568726086814294,10.023489800365263,10.621335238368316,8.200733593076627,23.384517592882155,13.635164069183018,14.404517041849273,7.076728537208904,10.023489800365263,22.568726086814294,11.069449015006368,5.783121829266988,7.4982642909035375,22.568726086814294,23.817257639163987,21.269455321462647,7.4982642909035375,73.72390545726951,0.49999999999999994,0.8660254037844387,120,0.42857142857142855,12.54523628644903,1.2515836835581826,-8.269773215582106,-0.2681639315353934
2009-02-01,50.36137002325031,2009,2,19.781174472681556,22.568726086814294,10.023489800365263,7.4982642909035375,26.1032842389562,24.095145419293885,17.457796786620353,6.5874351059247855,10.023489800365263,22.568726086814294,12.999522494940521,6.519754917340676,7.4982642909035375,22.568726086814294,23.51697904581394,21.301531577382086,7.4982642909035375,73.72390545726951,0.8660254037844386,0.5000000000000001,121,0.43214285714285716,-2.787551614132738,-0.12351391050651084,-3.6033431202005985,-0.15409097518853218
2009-03-01,75.97047038069857,2009,3,50.36137002325031,19.781174472681556,22.568726086814294,7.504145080510171,73.72390545726951,39.70432222354105,30.903756860915365,16.908330594167552,19.781174472681556,50.36137002325031,20.14337345033165,15.949747276838389,7.504145080510171,50.36137002325031,25.538486194505115,22.675982852378787,7.4982642909035375,73.72390545726951,1.0,6.123233995736766e-17,122,0.4357142857142857,30.580195550568753,1.5459241610148577,24.25808578429411,0.9293116361232301
2009-04-01,96.45931231090394,2009,4,75.97047038069857,50.36137002325031,19.781174472681556,10.621335238368316,58.84714679552738,32.66436544070653,48.70433829221012,28.131273687444885,19.781174472681556,75.97047038069857,31.554427667029717,26.258765770099007,10.023489800365263,75.97047038069857,25.725699938124205,23.11499315307477,7.4982642909035375,75.97047038069857,0.8660254037844387,-0.49999999999999983,123,0.4392857142857143,25.609100357448263,0.5085068246877582,2.2465649234290623,0.03047267924148667
2009-05-01,80.93713895591945,2009,5,96.45931231090394,75.97047038069857,50.36137002325031,10.023489800365263,24.04021876701195,35.14917227731677,74.26371757161759,23.09631625719656,50.36137002325031,96.45931231090394,45.86075717911899,34.62379876963676,10.023489800365263,96.45931231090394,28.860047064405588,29.642807018984257,7.4982642909035375,96.45931231090394,0.49999999999999994,-0.8660254037844387,124,0.44285714285714284,20.488841930205368,0.26969481467645173,37.61216551537656,0.639150197817836
2009-06-01,27.306163282746116,2009,6,80.93713895591945,96.45931231090394,75.97047038069857,22.568726086814294,13.291324728282488,13.76603041407442,84.45564054917396,10.687986293336035,75.97047038069857,96.45931231090394,57.67969870504468,31.94356197676636,19.781174472681556,96.45931231090394,33.601457080147874,33.14524128112567,7.4982642909035375,96.45931231090394,1.2246467991473532e-16,-1.0,125,0.44642857142857145,-15.522173354984488,-0.16091938645544157,56.8969201889075,2.366738869572252
2009-07-01,15.024544256572966,2009,7,27.306163282746116,80.93713895591945,96.45931231090394,19.781174472681556,8.200733593076627,10.05316533529945,68.23420484985648,36.284471972248475,27.306163282746116,96.45931231090394,58.46927157103332,30.945068953889365,19.781174472681556,96.45931231090394,34.769360293019844,32.60708022430111,7.4982642909035375,96.45931231090394,-0.4999999999999998,-0.8660254037844388,126,0.45,-53.63097567317334,-0.6626250490813891,14.014838554463628,1.0544350424786162
2009-08-01,9.205057222368085,2009,8,15.024544256572966,27.306163282746116,80.93713895591945,50.36137002325031,7.4982642909035375,8.744962653684738,41.08928216507949,35.05136672932283,15.024544256572966,80.93713895591945,57.676499868348564,32.17107712000235,15.024544256572966,96.45931231090394,35.33801118164454,32.1580245292873,7.4982642909035375,96.45931231090394,-0.8660254037844384,-0.5000000000000004,127,0.45357142857142857,-12.28161902617315,-0.44977461311576894,6.823810663496339,0.8320975905444923
2009-09-01,15.51210657101495,2009,9,9.205057222368085,15.024544256572966,27.306163282746116,75.97047038069857,7.504145080510171,6.81360832310684,17.1785882538957,9.24080295802596,9.205057222368085,27.306163282746116,50.817114401534845,37.91715608782813,9.205057222368085,96.45931231090394,35.48024392593325,32.027205724541645,7.504145080510171,96.45931231090394,-1.0,-1.8369701987210297e-16,128,0.45714285714285713,-5.819487034204881,-0.38733201718640886,1.7067929314645474,0.22762506964913604
2009-10-01,16.469047524253718,2009,10,15.51210657101495,9.205057222368085,15.024544256572966,96.45931231090394,10.621335238368316,7.110974017250994,13.247236016651977,3.509107622506133,9.205057222368085,15.51210657101495,40.74072043325425,37.929153951592795,9.205057222368085,96.45931231090394,36.14757405014198,31.469872202160026,9.205057222368085,96.45931231090394,-0.8660254037844386,0.5000000000000001,129,0.4607142857142857,6.307049348646865,0.6851722043966089,8.00796149050478,1.0671384154476338
2009-11-01,32.14709326367364,2009,11,16.469047524253718,15.51210657101495,9.205057222368085,80.93713895591945,10.023489800365263,17.81913366894277,13.728737105878894,3.9467320359194105,9.205057222368085,16.469047524253718,27.40900963547922,26.874706121624794,9.205057222368085,80.93713895591945,36.6348834072991,31.081545699926245,9.205057222368085,96.45931231090394,-0.5000000000000004,0.8660254037844384,130,0.4642857142857143,0.9569409532387674,0.0616899419081387,5.847712285885402,0.5505628204598264
2009-12-01,39.067435033489666,2009,12,32.14709326367364,16.469047524253718,15.51210657101495,27.306163282746116,22.568726086814294,30.8384993023964,21.37608245298075,9.340232299575845,15.51210657101495,32.14709326367364,19.277335353438247,8.621985777826767,9.205057222368085,32.14709326367364,38.478517029241466,29.99677783536884,9.205057222368085,96.45931231090394,-2.4492935982947064e-16,1.0,131,0.46785714285714286,15.678045739419922,0.9519703987939254,22.123603463308378,2.207175734593173
2010-01-01,95.89771026178644,2010,1,39.067435033489666,32.14709326367364,16.469047524253718,15.024544256572966,19.781174472681556,23.384517592882155,29.227858607138984,11.578567603090194,16.469047524253718,39.067435033489666,21.237547311895504,11.626044689925287,9.205057222368085,39.067435033489666,39.853409441464414,29.5764262891165,9.205057222368085,96.45931231090394,0.49999999999999994,0.8660254037844387,132,0.4714285714285714,6.9203417698160266,0.2152711510510359,16.49870894667537,0.7310429876817323
2010-02-01,68.82637947757205,2010,2,95.89771026178644,39.067435033489666,32.14709326367364,9.205057222368085,50.36137002325031,26.1032842389562,55.704079519649895,34.980262245003,32.14709326367364,95.89771026178644,34.71640831276442,32.00401517658387,9.205057222368085,95.89771026178644,46.19645409055649,32.86013523618381,9.205057222368085,96.45931231090394,0.8660254037844386,0.5000000000000001,133,0.475,56.83027522829678,1.4546712672480373,76.11653578910489,3.847928033506013
2010-03-01,83.97900225004537,2010,3,68.82637947757205,95.89771026178644,39.067435033489666,15.51210657101495,75.97047038069857,73.72390545726951,67.93050825761604,28.425727511588004,39.067435033489666,95.89771026178644,44.65329535529841,31.75372636697973,15.51210657101495,95.89771026178644,47.73520487841663,33.49901940979083,9.205057222368085,96.45931231090394,1.0,6.123233995736766e-17,134,0.4785714285714286,-27.071330784214396,-0.282293818176823,18.465009454321738,0.36665026082088326
2010-04-01,63.37806282134193,2010,4,83.97900225004537,68.82637947757205,95.89771026178644,16.469047524253718,96.45931231090394,58.84714679552738,82.90103066313459,13.567820556881342,68.82637947757205,95.89771026178644,56.064444635136816,31.488131296203917,16.469047524253718,95.89771026178644,48.40258253419554,34.18541053817484,9.205057222368085,96.45931231090394,0.8660254037844387,-0.49999999999999983,135,0.48214285714285715,15.152622772473322,0.2201571968115945,8.008531869346797,0.1054163786167827
2010-05-01,45.30678258303752,2010,5,63.37806282134193,83.97900225004537,68.82637947757205,32.14709326367364,80.93713895591945,24.04021876701195,72.06114818298643,10.67461815567307,63.37806282134193,83.97900225004537,63.88261385131818,24.80509214610125,32.14709326367364,95.89771026178644,45.645811743398696,31.157493686376288,9.205057222368085,95.89771026178644,0.49999999999999994,-0.8660254037844387,136,0.4857142857142857,-20.60093942870344,-0.24531059999218208,-33.08124948956201,-0.3429554772579738
